,pd_id,icon_on,icon_off,icon_offline,icon_smartconfig,icon_lock_screen_on,icon_lock_screen_off,icon_bluetooth_pairing,icon_real,icon_guidepic,icon_smartconfig_off,icon_336,pid,model,name,name_smartconfig,brand_name,desc_cn,subcategory_id,status,ios_status,model_regex,min_app_version,cate_name,inherit_id,change_time,rank,sc_type,sc_status,sc_type_more,sc_type_more_v2,sc_failed,ios_sc_visible,bind_confirm,fiveG_wifi,bt_rssi,bt_bind_style,bt_match,bt_is_secure,bt_gateway,mesh_gateway,permission_control,wexin_share,ct_offline_enter,op_history,voice_control,voice_ctrl_ed,infrared_gateway,zigbee_gateway,member_cnt,ios_asset,relations,resolve_type,link_rssi,name_cn,name_en,desc_en,metasubcategory_name,metacategory_name,product_number,product_number_source_type,product_additional
1110,67825,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1576232008236oumf6cbw.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=obnu3rk9FIOJyAYNIKJ9NmcuANA=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1576232008236oumf6cbw.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=obnu3rk9FIOJyAYNIKJ9NmcuANA=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1576232008236oumf6cbw.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=obnu3rk9FIOJyAYNIKJ9NmcuANA=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1576232008236oumf6cbw.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=obnu3rk9FIOJyAYNIKJ9NmcuANA=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1576232008236oumf6cbw.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=obnu3rk9FIOJyAYNIKJ9NmcuANA=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1576232008236oumf6cbw.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=obnu3rk9FIOJyAYNIKJ9NmcuANA=,,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1576232008236oumf6cbw.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=obnu3rk9FIOJyAYNIKJ9NmcuANA=,,,,14,bzhome.curtain.sz050,窗帘电机,,,智能窗帘电机,13,3,3,,60160,Home security,0,1603768844,0,5,0,[],[],0,False,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[],-1,-45,窗帘电机,Curtain motor,Smart curtain motor,Motorized curtain,Home security,,,
1111,69511,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1599116803290o80bebVW.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=RxWtH5myabtODR0ssAY+DcHq9vg=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1599116803290o80bebVW.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=RxWtH5myabtODR0ssAY+DcHq9vg=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1599116803290o80bebVW.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=RxWtH5myabtODR0ssAY+DcHq9vg=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1599116803290o80bebVW.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=RxWtH5myabtODR0ssAY+DcHq9vg=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1599116803290o80bebVW.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=RxWtH5myabtODR0ssAY+DcHq9vg=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1599116803290o80bebVW.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=RxWtH5myabtODR0ssAY+DcHq9vg=,,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1599116803290o80bebVW.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=RxWtH5myabtODR0ssAY+DcHq9vg=,,https://static.home.mi.com/app/image/get/file/developer_1526960826uvlx2hzv.png,,0,chuangmi.camera.036a02,IMILAB Home Security Camera Y2,,,小白智能摄像机 云台版Y2,3,3,3,,60160,Camera,0,1603780644,0,16,3,[],[],0,True,0,0,,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,[],0,-45,,IMILAB Home Security Camera Y2,Xiaobai Smart Camera PTZ Version Y2,Video camera,Camera,,,
1112,87,https://cdn.cnbj0.fds.api.mi-img.com/miio_user_head/wzirqknm_1436958519.png,https://cdn.cnbj0.fds.api.mi-img.com/miio_user_head/qi68hlb0_1436958528.png,https://cdn.cnbj0.fds.api.mi-img.com/miio_user_head/j1wmkclw_1436958540.png,,https://cdn.cnbj0.fds.api.mi-img.com/miio_user_head/nvcsmt8r_1436958551.png,https://cdn.cnbj0.fds.api.mi-img.com/miio_user_head/65gm5qtc_1436958561.png,,https://static.home.mi.com/app/image/get/file/developer_1551941493gyu7z1ew.png,,https://cdn.cnbj0.fds.api.mi-img.com/miio.files/commonfile_png_cbceedf041f7f09a29cc4759f896d7d5.png,,0,chuangmi.radio.v1,Mi Network Radio,,,,39,3,3,,60144,Audio & video equipment,0,1603768456,1,0,3,[],[],2,True,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[],0,-45,,Mi Network Radio,,Radio,Audio & video equipment,WLSYJ01CM,manual,
1113,65723,https://static.home.mi.com/app/image/get/file/developer_1531711943kr9qs4gs.png,https://static.home.mi.com/app/image/get/file/developer_1531711952dkz53c15.png,https://static.home.mi.com/app/image/get/file/developer_1531711956r6nnpxx9.png,,https://static.home.mi.com/app/image/get/file/developer_1531711963t2frbl5z.png,https://static.home.mi.com/app/image/get/file/developer_15317119748kxsv0i3.png,,https://static.home.mi.com/app/image/get/file/developer_1529913403ckftf13l.png,,https://static.home.mi.com/app/image/get/file/developer_15365721209vdt8aai.png,,15,miir.aircondition.ir02,Air Conditioner Remote Control,,,米家空调红外遥控-有状态版,22,3,3,,60160,Environment appliances,0,1606814516,0,0,3,[],[],0,True,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[],0,-45,,Air Conditioner Remote Control,Mijia air conditioner infrared remote control-stateful version,Air conditioner,Environment appliances,,,
1114,68570,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_15757043845392t9z6jlG.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=AdysyFN3iedAQ70cdsmDJvk1Rqc=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_15757043845392t9z6jlG.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=AdysyFN3iedAQ70cdsmDJvk1Rqc=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_15757043845392t9z6jlG.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=AdysyFN3iedAQ70cdsmDJvk1Rqc=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_15757043845392t9z6jlG.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=AdysyFN3iedAQ70cdsmDJvk1Rqc=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_15757043845392t9z6jlG.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=AdysyFN3iedAQ70cdsmDJvk1Rqc=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_15757043845392t9z6jlG.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=AdysyFN3iedAQ70cdsmDJvk1Rqc=,,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_15757043845392t9z6jlG.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=AdysyFN3iedAQ70cdsmDJvk1Rqc=,,,,14,ezhome.switch.yy0001,云接入开关,,,云接入通用开关,161,3,3,,60160,Other,0,1603768730,0,5,0,[],[],0,False,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,[],-1,-45,云接入开关,Cloud access switch,Cloud access universal switch,Switch,Home security,,,
1115,66833,https://static.home.mi.com/app/image/get/file/developer_15723524602cn45hrw.png,https://static.home.mi.com/app/image/get/file/developer_15723524602cn45hrw.png,https://static.home.mi.com/app/image/get/file/developer_15723524602cn45hrw.png,,https://static.home.mi.com/app/image/get/file/developer_15723524602cn45hrw.png,https://static.home.mi.com/app/image/get/file/developer_15723524602cn45hrw.png,,https://static.home.mi.com/app/image/get/file/developer_15723524602cn45hrw.png,,,,3,lumi.light.cwopcn01,Ceiling Light MX960 (Adjustable Color Temperature),,,"一款可调亮度、可调色温的吸顶灯,一般适应于大客厅,通过Zigbee 3.0模块与网关连接、互联互通。需要实现分布式组网功能。",17,3,3,,60160,Home security,0,1603768917,62,13,3,[],[],0,True,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['1080845'],0,-45,,Ceiling Light MX960 (Adjustable Color Temperature),A ceiling lamp with adjustable brightness and color temperature is generally suitable for large living rooms. It is connected to the gateway through the Zigbee 3.0 module and interconnected.Need to realize the distributed networking function.,Ceiling light,Home security,,,
1116,72046,https://cnbj1.fds.api.xiaomi.com/iotweb-product-center/21dbaef6f47269a22cdacd80524bcf85_灯控.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=aq7ZJUnXQnGWN4i8fREcOZ2jNlM=,https://cnbj1.fds.api.xiaomi.com/iotweb-product-center/21dbaef6f47269a22cdacd80524bcf85_灯控.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=aq7ZJUnXQnGWN4i8fREcOZ2jNlM=,https://cnbj1.fds.api.xiaomi.com/iotweb-product-center/21dbaef6f47269a22cdacd80524bcf85_灯控.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=aq7ZJUnXQnGWN4i8fREcOZ2jNlM=,https://cnbj1.fds.api.xiaomi.com/iotweb-product-center/21dbaef6f47269a22cdacd80524bcf85_灯控.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=aq7ZJUnXQnGWN4i8fREcOZ2jNlM=,https://cnbj1.fds.api.xiaomi.com/iotweb-product-center/21dbaef6f47269a22cdacd80524bcf85_灯控.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=aq7ZJUnXQnGWN4i8fREcOZ2jNlM=,https://cnbj1.fds.api.xiaomi.com/iotweb-product-center/21dbaef6f47269a22cdacd80524bcf85_灯控.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=aq7ZJUnXQnGWN4i8fREcOZ2jNlM=,,https://cnbj1.fds.api.xiaomi.com/iotweb-product-center/21dbaef6f47269a22cdacd80524bcf85_灯控.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=aq7ZJUnXQnGWN4i8fREcOZ2jNlM=,,,,14,ufun.light.board,灯控板,,,,17,3,3,,60160,Home security,0,1609207125,0,5,0,[],[],0,False,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[],0,-45,灯控板,Light control board,,Ceiling light,Home security,,,
1117,69939,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1592810548408cVRW1FtK.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=+cqtwyIVuMVm8uj/ziLeLQ7MUog=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1592810548408cVRW1FtK.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=+cqtwyIVuMVm8uj/ziLeLQ7MUog=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1592810548408cVRW1FtK.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=+cqtwyIVuMVm8uj/ziLeLQ7MUog=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1592810548408cVRW1FtK.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=+cqtwyIVuMVm8uj/ziLeLQ7MUog=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1592810548408cVRW1FtK.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=+cqtwyIVuMVm8uj/ziLeLQ7MUog=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1592810548408cVRW1FtK.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=+cqtwyIVuMVm8uj/ziLeLQ7MUog=,,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1592810548408cVRW1FtK.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=+cqtwyIVuMVm8uj/ziLeLQ7MUog=,,,,14,coolki.switch.uid105,浴霸开关 (105),,,,161,3,3,,60160,Other,0,1603769004,0,5,0,[],[],0,False,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,[],-1,-45,浴霸开关 (105),Yuba switch (105),,Switch,Home security,,,
1118,825,https://static.home.mi.com/app/image/get/file/developer_1529905837pyiwel6b.png,https://static.home.mi.com/app/image/get/file/developer_1529905842uj1sp3ms.png,https://static.home.mi.com/app/image/get/file/developer_1529905847bpoy8hrv.png,,https://static.home.mi.com/app/image/get/file/developer_1529905855i02j594n.png,https://static.home.mi.com/app/image/get/file/developer_15299058607fgtxuax.png,,https://static.home.mi.com/app/image/get/file/developer_1551948085ncne7e9a.png,,https://static.home.mi.com/app/image/get/file/developer_1529905885uun4f38o.png,,8,yeelink.light.ceiling8,LED Ceiling Light Crystal Plus,,,Nox Plus,17,3,3,,60160,Home security,0,1603768299,26,3,3,[],[],0,True,0,0,,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,[],1,-45,,LED Ceiling Light Crystal Plus,Nox Plus,Ceiling light,Home security,YLXD10YL,manual,
1119,2301,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_15874679820912NObsneg.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=8ajXID5qZ1cTrVxAEifFe8hq4QU=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_15874679820912NObsneg.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=8ajXID5qZ1cTrVxAEifFe8hq4QU=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_15874679820912NObsneg.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=8ajXID5qZ1cTrVxAEifFe8hq4QU=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_15874679820912NObsneg.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=8ajXID5qZ1cTrVxAEifFe8hq4QU=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_15874679820912NObsneg.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=8ajXID5qZ1cTrVxAEifFe8hq4QU=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_15874679820912NObsneg.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=8ajXID5qZ1cTrVxAEifFe8hq4QU=,,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_15874679820912NObsneg.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=8ajXID5qZ1cTrVxAEifFe8hq4QU=,,,,8,viomi.aircondition.v32,King 1X 1P,,,"erp编码:50.01.01.01.0033
69码:6923185613442
产品型号:KFRd-26GW/K1QB2-A1",22,3,3,,60160,Environment appliances,0,1603768394,0,3,3,[],[],0,True,0,0,,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,[],1,-45,,King 1X 1P,"erp code: 50.01.01.01.0033
69 yards: 6923185613442
Product model: KFRd-26GW/K1QB2-A1",Air conditioner,Environment appliances,KFRd-26GW/K1QB2-A1,auto,
1120,391,https://static.home.mi.com/app/image/get/file/developer_1483507381aq2cqen1.png,https://static.home.mi.com/app/image/get/file/common_image_1437379417b64fpda7.png,https://static.home.mi.com/app/image/get/file/common_image_1437379417b64fpda7.png,,https://static.home.mi.com/app/image/get/file/developer_1483507388fqdhlmuo.png,https://static.home.mi.com/app/image/get/file/developer_1483507394e135vgwx.png,,https://static.home.mi.com/app/image/get/file/developer_1551949517ih5x9xnz.png,,https://cdn.cnbj0.fds.api.mi-img.com/miio.files/commonfile_png_b0ec668695ea010e4551c902e43f3a4e.png,,0,chunmi.cooker.normal4,Mi IH Rice Cooker 4L,,,米家IH电饭煲 4L,87,3,3,,60160,Kitchen appliances,0,1603768894,9,0,0,[],[],0,False,0,0,-10,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,[],0,-45,,Mi IH Rice Cooker 4L,Mijia IH Rice Cooker 4L,Rice cooker,Kitchen appliances,,,
1121,3303,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1594373319676tEhTpruW.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=UXVSHwexhz4rXOiZUtaAZJaGQm8=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1594373319676tEhTpruW.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=UXVSHwexhz4rXOiZUtaAZJaGQm8=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1594373319676tEhTpruW.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=UXVSHwexhz4rXOiZUtaAZJaGQm8=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1594373319676tEhTpruW.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=UXVSHwexhz4rXOiZUtaAZJaGQm8=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1594373319676tEhTpruW.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=UXVSHwexhz4rXOiZUtaAZJaGQm8=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1594373319676tEhTpruW.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=UXVSHwexhz4rXOiZUtaAZJaGQm8=,,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1594373319676tEhTpruW.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=UXVSHwexhz4rXOiZUtaAZJaGQm8=,,,,8,leishi.light.eps116,NVC Pendant lamp,,,,17,3,3,,60160,Home security,0,1603769019,0,3,3,[],[],0,True,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[],1,-45,,NVC Pendant lamp,,Ceiling light,Home security,,,
1122,67967,,,,,,,,,,,,14,jusval.aircondition.1,空调,,,,22,3,3,,60160,Environment appliances,0,1603769012,0,5,0,[],[],0,False,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[],-1,-45,空调,air conditioning,,Air conditioner,Environment appliances,,,
1123,117,https://cdn.cnbj0.fds.api.mi-img.com/miio_user_head/6znbxo07_1441868894.png,https://cdn.cnbj0.fds.api.mi-img.com/miio_user_head/dzygv6gu_1441868898.png,https://cdn.cnbj0.fds.api.mi-img.com/miio_user_head/f8dob8iy_1441868904.png,https://cdn.cnbj0.fds.api.mi-img.com/miio_user_head/4emysadz_1441868889.png,https://cdn.cnbj0.fds.api.mi-img.com/miio_user_head/k51pavjz_1441868908.png,https://cdn.cnbj0.fds.api.mi-img.com/miio_user_head/err2epuj_1441868915.png,,https://cdn.cnbj0.fds.api.mi-img.com/miio_user_head/4thsxf0u_1442568445.png,,,,6,xiaomi.phone_ir.t1,手机红外遥控器,,,,1,3,0,,60171,Other,0,1603768569,4,0,0,[],[],0,False,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,-45,手机红外遥控器,Infrared remote control for mobile phone,,Remote control,Other,,,
1124,68891,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1587607353818Lwpp1AKS.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=LM3lL7E7XgXNP/+85ZBq9UP5kKM=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1587607353818Lwpp1AKS.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=LM3lL7E7XgXNP/+85ZBq9UP5kKM=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1587607353818Lwpp1AKS.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=LM3lL7E7XgXNP/+85ZBq9UP5kKM=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1587607353818Lwpp1AKS.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=LM3lL7E7XgXNP/+85ZBq9UP5kKM=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1587607353818Lwpp1AKS.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=LM3lL7E7XgXNP/+85ZBq9UP5kKM=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1587607353818Lwpp1AKS.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=LM3lL7E7XgXNP/+85ZBq9UP5kKM=,,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1587607353818Lwpp1AKS.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=LM3lL7E7XgXNP/+85ZBq9UP5kKM=,,,,0,yunmi.waterpuri.f6,Viomi Smart Water purifier Easy3 (800G),,,MIoT-Spec协议接入,66,3,3,,60160,Kitchen appliances,0,1603768367,0,0,3,[],[],0,True,0,0,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,[],0,-45,,Viomi Smart Water purifier Easy3 (800G),MIoT-Spec protocol access,Water purifier,Kitchen appliances,,,
1125,66714,https://static.home.mi.com/app/image/get/file/developer_1559025183h9xleunc.png,https://static.home.mi.com/app/image/get/file/developer_1559025186oxt6jewj.png,https://static.home.mi.com/app/image/get/file/developer_155902518949epymzi.png,,https://static.home.mi.com/app/image/get/file/developer_1559025199bpwjkm11.png,https://static.home.mi.com/app/image/get/file/developer_1559025203d5xziwpf.png,,https://static.home.mi.com/app/image/get/file/developer_1559100598juppwsca.png,,https://static.home.mi.com/app/image/get/file/developer_1559025220ucc2lm2d.png,,0,yunmi.waterpuri.lx9,Mi Water Purifier D1,,,小米净水器 50G,66,3,3,,60160,Kitchen appliances,0,1603768370,9,0,3,[],[],0,True,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[],0,-45,,Mi Water Purifier D1,Mi Water Purifier 50G,Water purifier,Kitchen appliances,MRC12,manual,
1126,70061,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_15977301119807L3PFswq.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=vnUofnmXgTKh2heDdjtah9TW14k=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_15977301119807L3PFswq.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=vnUofnmXgTKh2heDdjtah9TW14k=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_15977301119807L3PFswq.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=vnUofnmXgTKh2heDdjtah9TW14k=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_15977301119807L3PFswq.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=vnUofnmXgTKh2heDdjtah9TW14k=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_15977301119807L3PFswq.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=vnUofnmXgTKh2heDdjtah9TW14k=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_15977301119807L3PFswq.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=vnUofnmXgTKh2heDdjtah9TW14k=,,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_15977301119807L3PFswq.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=vnUofnmXgTKh2heDdjtah9TW14k=,,,,0,viomi.fridge.u36,Viomi Refrigerator (Cross Door 506L),,,,33,3,3,,60160,Kitchen appliances,0,1606726604,0,0,3,[],[],0,True,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[],0,-45,,Viomi Refrigerator (Cross Door 506L),,Fridge,Kitchen appliances,,,
1127,66165,https://static.home.mi.com/app/image/get/file/developer_1546080079qjlgjsam.png,https://static.home.mi.com/app/image/get/file/developer_15460800822qzmsr28.png,https://static.home.mi.com/app/image/get/file/developer_1546080086c0vdxo3b.png,,https://static.home.mi.com/app/image/get/file/developer_15460800882syo4t3a.png,https://static.home.mi.com/app/image/get/file/developer_1546080090mkew8igy.png,,https://static.home.mi.com/app/image/get/file/developer_1546080065jgd7epx2.png,,,,3,mijia.p_adapter.zb1,Zigbee Device,,,Zigbee设备添加,184,3,3,,60160,Other,0,1606445874,0,0,0,[],[],0,False,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,-45,,Zigbee Device,Zigbee device addition,Other,Other,,,
